Date,wdsp,wdsp^3,glorad
03/10/2011,9.6,884.736,585
04/10/2011,10.8,1259.712,466
05/10/2011,15.8,3944.312,353
06/10/2011,13.4,2406.104,948
07/10/2011,8.4,592.704,1067
08/10/2011,10.5,1157.625,303
09/10/2011,16.9,4826.809,149
10/10/2011,18.7,6539.203,128
11/10/2011,13.2,2299.968,174
12/10/2011,6,216,337
13/10/2011,3.2,32.768,491
14/10/2011,8,512,389
15/10/2011,5.7,185.193,456
16/10/2011,8.4,592.704,687
17/10/2011,11.6,1560.896,227
18/10/2011,9.1,753.571,866
19/10/2011,6.7,300.763,865
20/10/2011,7.2,373.248,294
21/10/2011,10.6,1191.016,156
22/10/2011,7.9,493.039,243
23/10/2011,8,512,104
24/10/2011,6,216,185
25/10/2011,2.3,12.167,361
26/10/2011,7.4,405.224,573
27/10/2011,4.8,110.592,569
28/10/2011,9,729,289
29/10/2011,12.3,1860.867,395
30/10/2011,8.4,592.704,206
31/10/2011,8.9,704.969,235
01/11/2011,9.1,753.571,694
02/11/2011,13.5,2460.375,50
03/11/2011,7,343,419
04/11/2011,4.3,79.507,567
05/11/2011,2.4,13.824,684
06/11/2011,3.3,35.937,638
07/11/2011,5,125,579
08/11/2011,7,343,80
09/11/2011,8.2,551.368,424
10/11/2011,9.1,753.571,528
11/11/2011,15,3375,408
12/11/2011,7.5,421.875,457
13/11/2011,11.9,1685.159,325
14/11/2011,8.4,592.704,155
15/11/2011,7.4,405.224,200
16/11/2011,6.4,262.144,163
17/11/2011,11.5,1520.875,108
18/11/2011,9.6,884.736,113
19/11/2011,3.1,29.791,341
20/11/2011,4.9,117.649,405
21/11/2011,3.5,42.875,115
22/11/2011,5.9,205.379,373
23/11/2011,11.8,1643.032,107
24/11/2011,12.1,1771.561,127
25/11/2011,11.4,1481.544,268
26/11/2011,18.7,6539.203,55
27/11/2011,9.4,830.584,323
28/11/2011,11.7,1601.613,207
29/11/2011,11.1,1367.631,182
30/11/2011,12.7,2048.383,90
01/12/2011,4.5,91.125, 
02/12/2011,9.6,884.736, 
03/12/2011,10.2,1061.208, 
04/12/2011,7.8,474.552, 
05/12/2011,8.3,571.787,244
06/12/2011,8.9,704.969,121
07/12/2011,10.3,1092.727,287
08/12/2011,16.4,4410.944,215
09/12/2011,6.3,250.047,269
10/12/2011,6.2,238.328,141
11/12/2011,5.5,166.375,134
12/12/2011,10.7,1225.043,54
13/12/2011,19.5,7414.875,146
14/12/2011,8,512,132
15/12/2011,6.5,274.625,241
16/12/2011,7.2,373.248,234
17/12/2011,6.2,238.328,307
18/12/2011,3.9,59.319,214
19/12/2011,8.1,531.441,198
20/12/2011,7,343,64
21/12/2011,10.9,1295.029,120
22/12/2011,11.8,1643.032,87
23/12/2011,7.7,456.533,299
24/12/2011,14.7,3176.523,73
25/12/2011,17.6,5451.776,63
26/12/2011,15.5,3723.875,76
27/12/2011,9.7,912.673,123
28/12/2011,14.4,2985.984,246
29/12/2011,12.6,2000.376,88
30/12/2011,11.8,1643.032,54
31/12/2011,13.5,2460.375,49
01/01/2012,11.8,1643.032,189
02/01/2012,10.9,1295.029,196
03/01/2012,17.7,5545.233,266
04/01/2012,17.8,5639.752,56
05/01/2012,12.2,1815.848,193
06/01/2012,10.3,1092.727,127
07/01/2012,7.6,438.976,97
08/01/2012,10.3,1092.727,143
09/01/2012,8,512,241
10/01/2012,10.9,1295.029,118
11/01/2012,11.3,1442.897,161
12/01/2012,6.6,287.496,327
13/01/2012,3.2,32.768,109
14/01/2012,8.5,614.125,195
15/01/2012,7.6,438.976,268
16/01/2012,7,343,145
17/01/2012,9.5,857.375,166
18/01/2012,7.6,438.976,266
19/01/2012,10.3,1092.727,325
20/01/2012,13.3,2352.637,213
21/01/2012,13.3,2352.637,211
22/01/2012,10.6,1191.016,432
23/01/2012,4.3,79.507,247
24/01/2012,11.6,1560.896,124
25/01/2012,10.8,1259.712,65
26/01/2012,7.9,493.039,281
27/01/2012,6.4,262.144,507
28/01/2012,4.6,97.336,117
29/01/2012,4.7,103.823,228
30/01/2012,8.5,614.125,181
31/01/2012,8.2,551.368,183
01/02/2012,5.7,185.193,599
02/02/2012,5.3,148.877,636
03/02/2012,6,216,165
